esperado,obtenido,accuracy,tareas,maquinas
1767.288,4219.377,0.5875,315,16
1732.196,4717.697,0.55625,316,16
1778.808,4237.335,0.63125,317,16
1776.946,5155.119,0.55625,318,16
1837.876,5084.634,0.6375,319,16
1761.227,4740.074,0.675,320,16
1787.428,4641.562,0.6375,321,16
1842.098,4428.456,0.51875,322,16
1850.52,4219.159,0.53125,323,16
1844.3,4370.181,0.5875,324,16
1857.671,4934.981,0.60625,325,16
1875.948,4470.867,0.55625,326,16
1887.968,5039.258,0.55625,327,16
1864.875,4719.973,0.575,328,16
1782.303,4464.937,0.51875,329,16
1789.757,4332.94,0.56875,330,16
1857.981,4727.637,0.63125,331,16
1866.777,5005.584,0.58125,332,16
1894.252,4976.939,0.5875,333,16
1898.42,5351.044,0.61875,334,16
1898.78,4523.266,0.61875,335,16
1826.778,5008.454,0.6,336,16
1833.721,4517.548,0.5875,337,16
1952.978,5739.075,0.6125,338,16
1889.096,5010.232,0.51875,339,16
1923.069,4788.614,0.5125,340,16
1918.325,4445.162,0.54375,341,16
1892.672,5427.349,0.575,342,16
1927.551,4626.536,0.5375,343,16
1916.454,5027.05,0.59375,344,16
1911.626,4932.503,0.6375,345,16
1951.981,4670.832,0.5875,346,16
1923.14,4953.025,0.5125,347,16
1915.538,4637.872,0.58125,348,16
1997.706,5221.897,0.6,349,16
1976.193,5374.409,0.5125,350,16
1976.549,5473.505,0.5875,351,16
1989.092,5195.55,0.6125,352,16
1974.666,5719.468,0.5125,353,16
2031.769,5442.392,0.5,354,16
1905.434,5271.065,0.6125,355,16
1982.717,5166.456,0.58125,356,16
1971.946,5446.465,0.55,357,16
2030.674,5409.073,0.55,358,16
2019.782,5538.893,0.6,359,16
2011.251,5517.364,0.575,360,16
1993.952,4743.293,0.58125,361,16
1955.978,5109.463,0.59375,362,16
1976.269,5312.85,0.61875,363,16
2056.327,5898.896,0.575,364,16
2050.657,5398.28,0.55,365,16
2019.336,5110.196,0.5125,366,16
1954.474,5049.423,0.55,367,16
2039.62,5068.618,0.64375,368,16
2081.258,5133.029,0.65625,369,16
1999.507,5079.616,0.59375,370,16
2087.286,5718.851,0.6,371,16
1979.998,5170.647,0.61875,372,16
2065.693,4980.417,0.6,373,16
2090.078,5258.359,0.39375,374,16
2094.128,5738.899,0.54375,375,16
2103.515,5436.482,0.59375,376,16
2079.742,5434.589,0.53125,377,16
2064.925,5747.863,0.5625,378,16
2081.512,5768.513,0.55,379,16
2165.022,5501.824,0.5625,380,16
2131.517,5630.313,0.50625,381,16
2072.253,5183.419,0.58125,382,16
2088.846,5117.248,0.61875,383,16
2104.509,5447.588,0.6,384,16
2135.857,5471.214,0.6125,385,16
2140.86,5777.48,0.5375,386,16
2073.275,5366.446,0.55,387,16
2182.551,5359.824,0.6,388,16
2155.585,5821.649,0.61875,389,16
2132.824,5818.785,0.6,390,16
2193.338,5603.596,0.5375,391,16
2160.407,5424.268,0.55,392,16
2113.07,5448.296,0.58125,393,16
2194.768,5796.735,0.5125,394,16
2218.226,6066.687,0.55625,395,16
2162.828,6005.307,0.6625,396,16
2136.082,5755.442,0.60625,397,16
2220.677,5828.317,0.58125,398,16
2182.351,5361.035,0.60625,399,16
2132.5,5158.193,0.6625,400,16
2250.45,5942.925,0.6375,401,16
2244.588,5606.992,0.6,402,16
2200.423,5655.344,0.675,403,16
2261.427,5765.268,0.51875,404,16
2203.033,6067.089,0.5625,405,16
2244.9,5936.089,0.54375,406,16
2265.114,6126.66,0.61875,407,16
2252.106,5840.164,0.61875,408,16
2228.589,5821.529,0.55625,409,16
2236.581,6155.484,0.58125,410,16
2240.834,5992.409,0.58125,411,16
2267.611,5864.549,0.54375,412,16
2241.643,5517.588,0.55625,413,16
2341.693,6701.823,0.58125,414,16
2256.267,5642.224,0.65,415,16
2258.008,5884.958,0.575,416,16
2343.279,6494.542,0.55,417,16
2258.151,5863.382,0.50625,418,16
2275.318,5987.642,0.55,419,16
2196.526,5384.682,0.575,420,16
2348.302,6084.4,0.58125,421,16
2369.509,5868.013,0.66875,422,16
2279.072,6202.087,0.55,423,16
2251.244,6005.032,0.56875,424,16
2357.372,5639.897,0.5875,425,16
2335.686,5656.383,0.58125,426,16
2335.32,6348.886,0.59375,427,16
2382.518,6278.264,0.5375,428,16
2354.939,6349.279,0.61875,429,16
2323.515,6225.994,0.58125,430,16
2320.689,6834.703,0.55,431,16
2365.622,5822.154,0.64375,432,16
2328.728,5646.294,0.54375,433,16
2398.276,6814.149,0.6375,434,16
2440.656,6801.844,0.58125,435,16
2434.799,7336.568,0.6,436,16
2423.43,6225.118,0.58125,437,16
2344.279,6142.967,0.54375,438,16
2393.984,6944.097,0.55,439,16
2462.901,6697.27,0.58125,440,16
2401.302,6864.977,0.56875,441,16
