esperado,obtenido,accuracy,tareas,maquinas
2717.893,3732.414,0.75,500,16
2721.522,3463.274,0.78125,501,16
2695.763,3693.111,0.8,502,16
2675.803,3735.796,0.6875,503,16
2793.606,3914.535,0.7125,504,16
2733.487,3795.22,0.725,505,16
2718.284,3541.993,0.675,506,16
2678.177,3767.8,0.73125,507,16
2765.656,3764.082,0.7125,508,16
2695.335,3738.657,0.78125,509,16
2729.181,3559.524,0.68125,510,16
2746.139,3909.707,0.79375,511,16
2732.247,4032.407,0.80625,512,16
2777.316,3830.248,0.70625,513,16
2709.747,3684.395,0.69375,514,16
2760.211,3863.42,0.75,515,16
2830.387,3792.99,0.71875,516,16
2748.885,3680.751,0.725,517,16
2751.565,4161.127,0.70625,518,16
2783.925,3968.954,0.71875,519,16
2844.924,3670.417,0.76875,520,16
2858.014,3909.14,0.78125,521,16
2768.457,3681.654,0.8,522,16
2802.66,4028.714,0.6375,523,16
2847.408,3762.259,0.76875,524,16
2863.399,4118.294,0.75,525,16
2823.666,3855.638,0.7625,526,16
2822.85,3718.912,0.70625,527,16
2815.192,3685.414,0.7625,528,16
2817.844,3985.81,0.76875,529,16
2830.86,3775.804,0.68125,530,16
2863.25,3770.917,0.78125,531,16
2844.425,4000,0.73125,532,16
2861.077,3520.212,0.74375,533,16
2870.596,4058.836,0.66875,534,16
2826.361,3692.813,0.73125,535,16
2838.706,3757.216,0.7625,536,16
2871.573,4205.428,0.75625,537,16
2784.091,3951.67,0.725,538,16
2896.281,3820.06,0.775,539,16
2934.221,3840.458,0.75,540,16
2965.639,4193.648,0.79375,541,16
2873.156,3985.675,0.73125,542,16
2888.738,3929.611,0.78125,543,16
2882.379,3886.19,0.75,544,16
2915.28,3921.629,0.7375,545,16
2865.107,4120.433,0.75625,546,16
2869.04,3816.027,0.7125,547,16
2917.876,4012.893,0.75,548,16
2956.839,4063.911,0.7375,549,16
2928.213,4377.916,0.70625,550,16
2910.192,3952.875,0.65,551,16
2970.505,3908.095,0.775,552,16
2971.361,4137.118,0.775,553,16
2956.084,3933.641,0.75,554,16
2978.81,3950.853,0.71875,555,16
3010.537,4210.225,0.73125,556,16
2976.206,4553.035,0.78125,557,16
2994.29,4056.86,0.775,558,16
2990.257,4075.09,0.7375,559,16
2925.447,3841.957,0.74375,560,16
3013.66,4310.477,0.7125,561,16
3102.277,4318.873,0.70625,562,16
2970.252,4070.159,0.75625,563,16
3033.064,4134.775,0.7875,564,16
2979.26,4269.026,0.725,565,16
2988.706,3868.325,0.73125,566,16
2969.005,4137.681,0.79375,567,16
3006.591,4025.194,0.7875,568,16
2950.385,4227.251,0.70625,569,16
3018.686,4331.721,0.79375,570,16
3067.391,4154.454,0.76875,571,16
3079.099,4140.107,0.7125,572,16
2988.153,3794.564,0.73125,573,16
3070.405,4135.591,0.74375,574,16
3027.358,4230.259,0.7625,575,16
3096.417,4017.426,0.76875,576,16
3079.323,4110.396,0.7625,577,16
2997.316,3959.965,0.7875,578,16
3023.35,4073.84,0.725,579,16
3038.758,4138.135,0.76875,580,16
3117.217,4197.126,0.68125,581,16
3076.039,4445.097,0.7625,582,16
3093.636,4027.453,0.70625,583,16
3087.525,4075.919,0.74375,584,16
3147.241,4056.479,0.75,585,16
3073.321,3954.423,0.7625,586,16
3140.099,4254.439,0.70625,587,16
3115.868,4212.367,0.73125,588,16
3111.78,4354.386,0.76875,589,16
3147.829,4353.66,0.71875,590,16
3136.317,4115.112,0.64375,591,16
3082.78,4326.693,0.8,592,16
3114.449,4193.163,0.68125,593,16
3152.09,4000.978,0.73125,594,16
3227.775,4445.51,0.7375,595,16
3178.284,4260.749,0.75,596,16
3201.381,4340.397,0.775,597,16
3197.168,4606.384,0.75,598,16
3188.52,4231.915,0.7,599,16
3210.33,4401.888,0.725,600,16
3135.606,4232.945,0.79375,601,16
3220.402,4512.374,0.7375,602,16
3180.368,4439.455,0.70625,603,16
3199.611,4381.819,0.7375,604,16
3221.76,4069.852,0.75625,605,16
3198.656,4412.524,0.74375,606,16
3186.601,4233.535,0.71875,607,16
3229.826,4234.533,0.80625,608,16
3188.609,4143.744,0.74375,609,16
3215.788,4241.836,0.775,610,16
3213.506,4371.179,0.775,611,16
3239.814,4065.89,0.74375,612,16
3205.534,4296.661,0.78125,613,16
3233.96,4311.247,0.75,614,16
3278.882,4389.523,0.775,615,16
3198.767,4173.065,0.725,616,16
3188.04,4273.309,0.775,617,16
3297.772,4508.237,0.73125,618,16
3291.528,4285.664,0.725,619,16
3314.019,4234.455,0.76875,620,16
3279.45,4708.034,0.75625,621,16
3349.799,4561.773,0.7,622,16
3300.025,4663.917,0.78125,623,16
3300.777,4092.842,0.71875,624,16
3316.355,4303.042,0.775,625,16
3370.813,4650.174,0.775,626,16
3278.323,4345.701,0.775,627,16
3355.69,4776.33,0.7375,628,16
3320.662,4295.408,0.74375,629,16
3304.379,4263.916,0.7625,630,16
3350.927,4814.035,0.71875,631,16
3379.698,4517.389,0.71875,632,16
3388.246,4531.275,0.7375,633,16
3259.205,4608.088,0.71875,634,16
3261.348,4644.819,0.75625,635,16
3271.196,4723.93,0.70625,636,16
3384.56,4941.067,0.7625,637,16
3476.707,4840.711,0.71875,638,16
3327.242,4514.055,0.73125,639,16
3362.872,4904.22,0.75625,640,16
3409.22,5044.462,0.75,641,16
3340.254,4517.217,0.7,642,16
3433.525,5212.593,0.7375,643,16
3384.422,4207.775,0.79375,644,16
3448.44,4533.327,0.7625,645,16
3388.898,4301.249,0.75,646,16
3435.334,4442.614,0.78125,647,16
3405.025,4275.297,0.76875,648,16
3417.92,4824.428,0.8,649,16
3431.343,4508.095,0.80625,650,16
3493.874,4791.838,0.73125,651,16
3466.074,4710.306,0.73125,652,16
3418.208,4776.348,0.79375,653,16
3431.996,4557.719,0.74375,654,16
3487.239,4545.596,0.75625,655,16
3381.661,4853.161,0.8125,656,16
3401.864,4573.397,0.71875,657,16
3515.737,4649.178,0.7625,658,16
3458.905,4589.801,0.75,659,16
3478.837,4869.893,0.75625,660,16
3451.22,4762.754,0.725,661,16
3523.285,4510.88,0.7375,662,16
3518.332,4823.414,0.75,663,16
3450.882,4525.673,0.675,664,16
3531.338,4760.831,0.7125,665,16
3493.042,4479.29,0.7375,666,16
3534.854,4871.714,0.79375,667,16
3493.865,4556.849,0.68125,668,16
3446.337,4717.796,0.65,669,16
3521.05,4800.238,0.75,670,16
3575.41,4669.419,0.74375,671,16
3483.824,4724.429,0.75625,672,16
3554.061,4998.583,0.7375,673,16
3540.946,4564.553,0.74375,674,16
3530.356,4719.625,0.775,675,16
3581.298,4873.013,0.7,676,16
3510.129,4706.124,0.69375,677,16
3560.669,4710.956,0.75625,678,16
3551.843,4857.724,0.7875,679,16
3536.436,4605.657,0.75,680,16
3573.929,4934.828,0.75625,681,16
3595.271,5088.296,0.71875,682,16
3573.822,5345.35,0.7625,683,16
3595.021,4831.308,0.75,684,16
3553.241,4539.734,0.75625,685,16
3530.307,4872.508,0.725,686,16
3659.051,4801.23,0.6875,687,16
3585.219,4966.095,0.7375,688,16
3639.705,4864.361,0.775,689,16
3701.344,4781.574,0.8,690,16
3673.15,4937.98,0.7375,691,16
3664.329,5364.284,0.75,692,16
3664.344,5217.518,0.70625,693,16
3665.354,4996.844,0.76875,694,16
3599.328,4865.903,0.75,695,16
3758.106,4853.969,0.675,696,16
