esperado,obtenido,accuracy,tareas,maquinas
3013.66,3962.273,0.70625,561,16
3102.277,4051.916,0.65,562,16
2970.252,3981.177,0.68125,563,16
3033.064,3865.251,0.7,564,16
2979.26,3946.338,0.66875,565,16
2988.706,3774.369,0.65,566,16
2969.005,3720.313,0.76875,567,16
3006.591,3719.265,0.7375,568,16
2950.385,3879.903,0.63125,569,16
3018.686,3757.455,0.80625,570,16
3067.391,4123.944,0.75,571,16
3079.099,3936.473,0.70625,572,16
2988.153,3895.297,0.7,573,16
3070.405,3991.742,0.70625,574,16
3027.358,3810.67,0.6625,575,16
3096.417,3936.917,0.74375,576,16
3079.323,4013.102,0.7125,577,16
2997.316,3895.371,0.70625,578,16
3023.35,3845.348,0.6125,579,16
3038.758,4094.456,0.75625,580,16
3117.217,4028.629,0.64375,581,16
3076.039,3896.614,0.69375,582,16
3093.636,4141.057,0.69375,583,16
3087.525,4002.253,0.66875,584,16
3147.241,4049.089,0.69375,585,16
3073.321,3933.445,0.74375,586,16
3140.099,4053.374,0.68125,587,16
3115.868,4118.983,0.66875,588,16
3111.78,4088.852,0.725,589,16
3147.829,4219.956,0.6625,590,16
3136.317,4191.969,0.6375,591,16
3082.78,4018.691,0.725,592,16
3114.449,3903.169,0.6375,593,16
3152.09,3928.631,0.6875,594,16
3227.775,4112.463,0.7125,595,16
3178.284,4095.351,0.6875,596,16
3201.381,4111.93,0.725,597,16
3197.168,4097.533,0.71875,598,16
3188.52,4157.473,0.70625,599,16
3210.33,3993.358,0.70625,600,16
3135.606,4078.64,0.75625,601,16
3220.402,4134.307,0.7,602,16
3180.368,4423.85,0.675,603,16
3199.611,4274.813,0.64375,604,16
3221.76,4101.815,0.7125,605,16
3198.656,4126.344,0.74375,606,16
3186.601,4457.804,0.74375,607,16
3229.826,4006.756,0.75,608,16
3188.609,4261.875,0.675,609,16
3215.788,4150.165,0.725,610,16
3213.506,4022.576,0.7125,611,16
3239.814,4341.42,0.69375,612,16
3205.534,4146.589,0.7375,613,16
3233.96,4422.314,0.7125,614,16
3278.882,4226.238,0.7,615,16
3198.767,4127.661,0.6875,616,16
3188.04,3988.424,0.73125,617,16
3297.772,4520.14,0.68125,618,16
3291.528,4290.149,0.7,619,16
3314.019,4221.558,0.74375,620,16
3279.45,4326.531,0.66875,621,16
3349.799,4476.269,0.65,622,16
3300.025,4306.305,0.68125,623,16
3300.777,4257.449,0.65,624,16
3316.355,4395.347,0.75625,625,16
3370.813,4399.636,0.66875,626,16
3278.323,4521.053,0.66875,627,16
3355.69,4338.32,0.7,628,16
3320.662,4405.69,0.675,629,16
3304.379,4219.65,0.725,630,16
3350.927,4738.568,0.70625,631,16
3379.698,4661.521,0.66875,632,16
3388.246,4496.614,0.6375,633,16
3259.205,4357.297,0.68125,634,16
3261.348,4446.628,0.70625,635,16
3271.196,4311.008,0.68125,636,16
3384.56,4307.725,0.6875,637,16
3476.707,4400.7,0.7,638,16
3327.242,4211.21,0.65625,639,16
3362.872,4501.413,0.70625,640,16
3409.22,4575.548,0.7375,641,16
3340.254,4199.272,0.6625,642,16
3433.525,4682.223,0.68125,643,16
3384.422,4237.45,0.76875,644,16
3448.44,4328.927,0.7375,645,16
3388.898,4337.375,0.6625,646,16
3435.334,4458.67,0.69375,647,16
3405.025,4266.081,0.71875,648,16
3417.92,4307.61,0.75625,649,16
3431.343,4548.024,0.74375,650,16
3493.874,4525.607,0.70625,651,16
3466.074,4727.933,0.675,652,16
3418.208,4717.571,0.73125,653,16
3431.996,4425.041,0.70625,654,16
3487.239,4543.87,0.66875,655,16
3381.661,4298.718,0.71875,656,16
3401.864,4507.41,0.70625,657,16
3515.737,4402.44,0.725,658,16
3458.905,4685.205,0.69375,659,16
3478.837,4587.023,0.725,660,16
3451.22,5083.496,0.63125,661,16
3523.285,4576.733,0.68125,662,16
3518.332,4525.245,0.725,663,16
3450.882,4429.413,0.64375,664,16
3531.338,4522.444,0.675,665,16
3493.042,4674.821,0.70625,666,16
3534.854,4469.998,0.725,667,16
3493.865,4627.21,0.625,668,16
3446.337,4411.534,0.6125,669,16
3521.05,4429.986,0.69375,670,16
3575.41,4682.296,0.7,671,16
3483.824,4522.804,0.7,672,16
3554.061,4611.754,0.71875,673,16
3540.946,4657.224,0.6875,674,16
3530.356,4583.095,0.7125,675,16
3581.298,4630.793,0.6625,676,16
3510.129,4628.46,0.68125,677,16
3560.669,4727.537,0.7375,678,16
3551.843,4540.594,0.7375,679,16
3536.436,4774.033,0.65625,680,16
3573.929,4534.963,0.68125,681,16
3595.271,4664.978,0.65625,682,16
3573.822,4783.688,0.675,683,16
3595.021,4510.588,0.64375,684,16
3553.241,4490.002,0.68125,685,16
3530.307,4537.773,0.66875,686,16
3659.051,4656.569,0.675,687,16
3585.219,4861.419,0.6875,688,16
3639.705,4911.397,0.71875,689,16
3701.344,4701.657,0.71875,690,16
3673.15,4912.354,0.68125,691,16
3664.329,5038.102,0.675,692,16
3664.344,4707.17,0.6125,693,16
3665.354,4626.569,0.6875,694,16
3599.328,4862.762,0.68125,695,16
3758.106,4993.714,0.625,696,16
3703.816,4764.787,0.6625,697,16
3673.684,4791.771,0.775,698,16
3551.944,4576.604,0.7125,699,16
3721.765,4849.057,0.7125,700,16
3661.951,4818.395,0.69375,701,16
3724.43,4703.481,0.7125,702,16
3651.586,4815.448,0.6375,703,16
3661.055,4578.743,0.75,704,16
3643.435,4629.394,0.7375,705,16
3787.856,5048.129,0.6875,706,16
3703.71,5022.788,0.725,707,16
3707.437,4681.197,0.6875,708,16
3707.482,4765.998,0.75,709,16
3653.298,4907.955,0.74375,710,16
3735.269,4766.179,0.7,711,16
3803.713,5069.841,0.7125,712,16
3655.67,4671.624,0.70625,713,16
3844.284,4932.095,0.66875,714,16
3735.246,4756.593,0.70625,715,16
3726.376,5126.106,0.69375,716,16
3622.804,4669.52,0.7875,717,16
3772.125,4779.636,0.725,718,16
3816.854,5107.94,0.75,719,16
3717.675,4867.473,0.66875,720,16
3702.825,4691.109,0.71875,721,16
3803.046,5149.551,0.75625,722,16
3835.193,5091.366,0.66875,723,16
3800.143,4873.18,0.64375,724,16
3775.121,4921.6,0.6375,725,16
3908.317,5034.022,0.68125,726,16
3850.571,4819.54,0.69375,727,16
3823.779,5160.199,0.70625,728,16
3888.658,4868.238,0.7,729,16
3813.957,4796.62,0.7125,730,16
3739.625,4875.138,0.6875,731,16
3783.918,4931.09,0.66875,732,16
3794.285,4692.061,0.71875,733,16
3828.991,5260.546,0.675,734,16
3730.025,4879.723,0.68125,735,16
3843.169,4780.153,0.64375,736,16
3941.274,5238.508,0.725,737,16
3871.787,5072.232,0.7125,738,16
3859.117,5083.497,0.74375,739,16
3899.448,5158.513,0.7375,740,16
3888.047,5004.308,0.6875,741,16
3871.193,5021.648,0.64375,742,16
3938.9,5373.736,0.69375,743,16
3835.618,5058.3,0.725,744,16
3847.18,5134.741,0.7,745,16
3927.208,5196.975,0.73125,746,16
3938.152,5253.849,0.725,747,16
3870.347,4941.186,0.7,748,16
3864.941,5090.206,0.6875,749,16
3886.74,5160.117,0.74375,750,16
3996.492,5155.96,0.7125,751,16
3880.593,5008.875,0.65625,752,16
3934.898,5064.496,0.675,753,16
3988.232,4991.414,0.775,754,16
3919.123,5075.981,0.68125,755,16
3885.314,4827.463,0.7375,756,16
4009.479,5078.564,0.74375,757,16
4027.743,5312.871,0.69375,758,16
3905.47,5254.665,0.68125,759,16
4069.682,5238.695,0.6875,760,16
3934.936,5093.556,0.7,761,16
4017.582,5245.052,0.70625,762,16
4042.29,5198.072,0.73125,763,16
3913.02,5161.792,0.7,764,16
3999.256,5194.945,0.71875,765,16
4069.136,5335.894,0.71875,766,16
4027.985,5328.462,0.7125,767,16
