esperado,obtenido,accuracy,tareas,maquinas
3188.04,4072.797,0.7375,617,16
3297.772,4287.884,0.64375,618,16
3291.528,4313.339,0.675,619,16
3314.019,4277.441,0.725,620,16
3279.45,4435.544,0.68125,621,16
3349.799,4232.214,0.69375,622,16
3300.025,4373.359,0.71875,623,16
3300.777,4374.032,0.65625,624,16
3316.355,4564.128,0.675,625,16
3370.813,4249.832,0.7375,626,16
3278.323,4180.033,0.68125,627,16
3355.69,4103.728,0.6625,628,16
3320.662,4014.424,0.68125,629,16
3304.379,4475.518,0.75,630,16
3350.927,4188.177,0.6875,631,16
3379.698,4312.753,0.69375,632,16
3388.246,4236.116,0.675,633,16
3259.205,3987.033,0.675,634,16
3261.348,4210.247,0.675,635,16
3271.196,4354.402,0.70625,636,16
3384.56,4386.257,0.73125,637,16
3476.707,4468.51,0.66875,638,16
3327.242,4387.52,0.70625,639,16
3362.872,4712.731,0.6875,640,16
3409.22,4521.621,0.7,641,16
3340.254,4210.564,0.65,642,16
3433.525,4331.914,0.68125,643,16
3384.422,4116.632,0.76875,644,16
3448.44,4474.481,0.7125,645,16
3388.898,4277.927,0.7,646,16
3435.334,4402.149,0.70625,647,16
3405.025,4238.62,0.7375,648,16
3417.92,4450.236,0.75625,649,16
3431.343,4400.514,0.6875,650,16
3493.874,4276.951,0.7,651,16
3466.074,4617.042,0.65625,652,16
3418.208,4740.301,0.7375,653,16
3431.996,4328.868,0.725,654,16
3487.239,4559.362,0.6375,655,16
3381.661,4314.568,0.69375,656,16
3401.864,4205.06,0.70625,657,16
3515.737,4508.632,0.66875,658,16
3458.905,4086.179,0.65625,659,16
3478.837,4740.744,0.7125,660,16
3451.22,4128.747,0.675,661,16
3523.285,4354.034,0.7125,662,16
3518.332,4737.15,0.725,663,16
3450.882,4632.251,0.66875,664,16
3531.338,4450.853,0.64375,665,16
3493.042,4233.28,0.7,666,16
3534.854,4458.996,0.70625,667,16
3493.865,4604.368,0.6625,668,16
3446.337,4235.458,0.63125,669,16
3521.05,4464.728,0.675,670,16
3575.41,4193.667,0.6875,671,16
3483.824,4270.909,0.6625,672,16
3554.061,4523.689,0.66875,673,16
3540.946,4271.385,0.68125,674,16
3530.356,4247.315,0.75,675,16
3581.298,4576.815,0.65625,676,16
3510.129,4628.315,0.64375,677,16
3560.669,4533.066,0.725,678,16
3551.843,4549.57,0.68125,679,16
3536.436,4647.513,0.675,680,16
3573.929,4749.068,0.7125,681,16
3595.271,4613.438,0.6375,682,16
3573.822,4994.379,0.6875,683,16
3595.021,4500.404,0.675,684,16
3553.241,4395.849,0.68125,685,16
3530.307,4672.723,0.68125,686,16
3659.051,5181.614,0.66875,687,16
3585.219,4670.252,0.66875,688,16
3639.705,5136.052,0.75,689,16
3701.344,4576.146,0.73125,690,16
3673.15,4549.271,0.64375,691,16
3664.329,4959.48,0.68125,692,16
3664.344,4578.918,0.625,693,16
3665.354,4611.145,0.71875,694,16
3599.328,4381.874,0.6875,695,16
3758.106,4831.855,0.65625,696,16
3703.816,4921.039,0.65625,697,16
3673.684,4916.485,0.71875,698,16
3551.944,4489.289,0.6875,699,16
3721.765,4668.756,0.7,700,16
3661.951,4951.816,0.7,701,16
3724.43,4752.987,0.69375,702,16
3651.586,4943.824,0.65625,703,16
3661.055,4389.668,0.75625,704,16
3643.435,4812.281,0.74375,705,16
3787.856,4887.399,0.6625,706,16
3703.71,5136.106,0.73125,707,16
3707.437,4669.486,0.725,708,16
3707.482,4739.799,0.74375,709,16
3653.298,4500.515,0.725,710,16
3735.269,4684.584,0.68125,711,16
3803.713,4606.856,0.6875,712,16
3655.67,4746.507,0.68125,713,16
3844.284,4844.792,0.6375,714,16
3735.246,4684.637,0.66875,715,16
3726.376,4668.765,0.6875,716,16
3622.804,4599.922,0.75,717,16
3772.125,4848.467,0.725,718,16
3816.854,4799.947,0.75,719,16
3717.675,4841.436,0.68125,720,16
3702.825,4464.231,0.70625,721,16
3803.046,5175.353,0.68125,722,16
3835.193,4637.425,0.6875,723,16
3800.143,4689.061,0.6625,724,16
3775.121,4899.381,0.65,725,16
3908.317,5126.733,0.625,726,16
3850.571,4894.133,0.6875,727,16
3823.779,4793.733,0.66875,728,16
3888.658,5032.062,0.69375,729,16
3813.957,4939.038,0.70625,730,16
3739.625,4994.14,0.65,731,16
3783.918,4710.82,0.65625,732,16
3794.285,4906.067,0.6625,733,16
3828.991,4859.11,0.65625,734,16
3730.025,4501.187,0.68125,735,16
3843.169,5033.738,0.64375,736,16
3941.274,4646.177,0.725,737,16
3871.787,4853.789,0.7,738,16
3859.117,4752.611,0.70625,739,16
3899.448,5316.009,0.74375,740,16
3888.047,4768.751,0.69375,741,16
3871.193,5089.856,0.625,742,16
3938.9,5130.127,0.65625,743,16
3835.618,4908.754,0.69375,744,16
3847.18,5085.206,0.71875,745,16
3927.208,4895.5,0.71875,746,16
3938.152,5213.541,0.70625,747,16
3870.347,5103.389,0.675,748,16
3864.941,4967.254,0.725,749,16
3886.74,5063.253,0.7625,750,16
3996.492,5194.53,0.73125,751,16
3880.593,4898.708,0.6375,752,16
3934.898,4861.553,0.71875,753,16
3988.232,5248.68,0.7625,754,16
3919.123,5007.861,0.6875,755,16
3885.314,4806.957,0.7125,756,16
4009.479,4997.046,0.76875,757,16
4027.743,5111.617,0.70625,758,16
3905.47,4844.032,0.63125,759,16
4069.682,4991.482,0.69375,760,16
3934.936,4791.01,0.6875,761,16
